annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2026-03,Model 3 2023款 后轮驱动版,0.6万公里／2024-03／合肥／2年会员,606km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-03,13.68,25.17万,2025-02-17,60kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,中型车,-
2026-08,大众ID.3 2022款 Pro 极智版,3.6万公里／2022-08／合肥／1年黄金会员,450km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-08,8.58,20.82万,2025-02-19,57kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2026-02,蔚来EC6 2023款 75kWh,1.55万公里／2024-02／合肥／1年会员,495km,,双电机四驱,纯电动 490马力 ,纯电动,自动,2026-02,18.58,38.86万,2025-03-02,75kwh,0.5小时,-小时,1次（以车辆登记证为准）,白色,中型SUV,-
2026-07,翼真L380 2024款 140度 6座 四驱Ultra,2.3万公里／2024-07／合肥／2年黄金会员,805km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-07,32.18,52.09万,2025-03-10,140kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,,-
2026-09,海豹07 DM-i 2025款 DM-i 1.5L 125km 尊贵型,0.1万公里／2024-09／合肥／2年会员,125km,后排出风口/车载空气净化器/车内PM2.5过滤装置/自适应远近光/转向辅助灯/OTA升级/车联网/蓝牙/车载电话/内置行车记录仪/HUD抬头数字显示/全液晶仪表盘/方向盘加热/主动闭合式进气格栅/无钥匙启动系统/感应后备厢/电动后备厢/自动驻车/ISOFIX儿童座椅接口/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助,前置前驱,1.5L 101马力 L4 ,插电混动,自动,2025-09,13.15,19.08万,2025-03-04,18kwh,-小时,-小时,1次（以车辆登记证为准）,红/紫色,中型车,-
2026-08,宋PLUS新能源 2025款 DM-i 160KM 旗舰型,0.29万公里／2024-08／合肥／2年会员,160km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5L 101马力 L4 ,插电混动,自动,2025-08,12.26,18.00万,2025-03-07,27kwh,0.28小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-08,海豚 2021款 405km 时尚版,3.95万公里／2022-08／合肥／1年会员,405km,,前置前驱,纯电动 95马力 ,纯电动,自动,2025-04,5.38,12.79万,2025-03-09,45kwh,0.5小时,-小时,2次（以车辆登记证为准）,香槟/棕色,小型车,-
2026-06,海豹06新能源 2024款 DM-i 120KM旗舰型,0.47万公里／2024-06／合肥／2年会员,120km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5L 101马力 L4 ,插电混动,自动,2025-06,11.25,15.17万,2025-03-04,16kwh,0.42小时,2.5小时,1次（以车辆登记证为准）,绿色,中型车,-
2027-03,唐新能源 2023款 DM-i 冠军版 112KM 尊贵型,1万公里／2023-03／合肥／2年会员,95km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-03,11.80,22.77万,2025-03-11,22kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-11,领克08 2023款 120km 长续航Halo,3.3万公里／2023-11／合肥／5年黄金会员,120km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,前置前驱,1.5T 163马力 L4 ,插电混动,自动,2025-11,14.98,23.42万,2025-03-01,21kwh,0.46小时,-小时,1次（以车辆登记证为准）,黑色,中型SUV,-
2025-5,传祺E9 2023款 E9 MAX,1.1万公里／2023-05／合肥／3年钻石会员,136km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,2.0T 190马力 L4 ,插电混动,自动,2025-5,24.98,40.14万,2025-01-11,26kwh,0.5小时,3.5小时,0次（以车辆登记证为准）,白色,,-
2025-9,传祺E9 2023款 E9 宗师,1.6万公里／2023-09／合肥／3年钻石会员,136km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,2.0T 190马力 L4 ,插电混动,自动,2025-9,28.98,42.31万,2025-02-28,26kwh,0.5小时,3.5小时,1次（以车辆登记证为准）,黑色,,-
2026-9,理想L6 2024款 Pro,0.9万公里／2024-09／合肥／3年钻石会员,212km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-9,20.48,27.12万,2025-03-12,37kwh,0.33小时,6小时,0次（以车辆登记证为准）,白色,中大型SUV,-
2025-6,理想L7 2023款 Air,4.6万公里／2023-06／合肥／3年钻石会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-6,22.38,32.76万,2025-02-25,41kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2026-01,奔驰C级新能源 2024款 C 350 eL,0.04万公里／2024-01／合肥／3年黄金会员,105km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置后驱,2.0T 204马力 L4 ,插电混动,自动,2025-01,27.99,44.12万,2025-01-10,25kwh,0.35小时,3小时,0次（以车辆登记证为准）,白色,中型车,-
2029-12,捷途山海L9 2024款 1.5TD 2DHT Max 7座,2.05万公里／2024-01／合肥／6年黑金会员,108km,,前置前驱,1.5T 156马力 L4 ,插电混动,自动,2026-02,10.49,20.94万,2025-03-06,19kwh,0.42小时,3.5小时,0次（以车辆登记证为准）,绿色,中型SUV,-
2026-02,腾势D9 2022款 DM-i 1040 尊贵型,1万公里／2024-02／合肥／11年钻石会员,155km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-02,28.68,40.79万,2025-02-10,40kwh,0.42小时,-小时,1次（以车辆登记证为准）,蓝色,,-
2026-02,奔驰C级新能源 2024款 C 350 eL,0.63万公里／2024-02／合肥／3年钻石会员,105km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置后驱,2.0T 204马力 L4 ,插电混动,自动,2025-02,25.80,44.12万,2024-11-24,25kwh,0.35小时,3小时,1次（以车辆登记证为准）,白色,中型车,-
2027-2,传祺E9 2024款 E9 冠军版,0.01万公里／2025-02／合肥／3年钻石会员,136km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,2.0T 190马力 L4 ,插电混动,自动,2025-2,29.58,37.97万,2025-02-21,26kwh,0.5小时,3.5小时,0次（以车辆登记证为准）,白色,,-
2027-1,岚图梦想家 2025款 PHEV 四驱尊贵鲲鹏版,0.01万公里／2025-01／合肥／2年黑金会员,235km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,前置四驱,1.5T 150马力 L4 ,插电混动,自动,2026-1,35.19,39.07万,2025-03-10,42kwh,0.5小时,-小时,0次（以车辆登记证为准）,蓝色,,-
2026-7,奔驰E级新能源 2022款 改款 E 350 e L 插电式混合动力运动轿车,2.1万公里／2022-07／合肥／3年钻石会员,120km,并线辅助/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置后驱,2.0T 211马力 L4 ,插电混动,自动,2025-7,28.98,56.26万,2025-03-11,25kwh,1小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-7,别克GL8新能源 2024款 陆尊 尊享版 7座,1.76万公里／2024-07／合肥／12年黑金会员,138km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,前置前驱,1.5T 180马力 L4 ,插电混动,自动,2025-7,33.80,42.32万,2025-02-14,24kwh,-小时,-小时,0次（以车辆登记证为准）,白色,,-
2026-01,五菱缤果 2023款 333km 灵犀互联+款,0.94万公里／2024-01／合肥／6年黑金会员,333km,,前置前驱,纯电动 68马力 ,纯电动,自动,2025-12,5.79,9.20万,2025-03-10,32kwh,0.58小时,9.5小时,0次（以车辆登记证为准）,白色,小型车,-
2025-2,MG领航新能源 2021款 Trophy系列 1.5T 混动Trophy尊享版,0.04万公里／2023-02／合肥／3年黑金会员,51km,,前置前驱,1.5T 169马力 L4 ,插电混动,自动,2024-2,12.43,18.87万,2025-03-11,17kwh,-小时,5小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-02,奔驰C级新能源 2024款 C 350 eL,0.63万公里／2024-02／合肥／11年会员,105km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置后驱,2.0T 204马力 L4 ,插电混动,自动,2026-02,24.69,44.12万,2025-03-06,25kwh,0.35小时,3小时,1次（以车辆登记证为准）,白色,中型车,-
2026-3,捷途山海T2 2024款 C-DM 208KM 山野版,1.12万公里／2024-03／合肥／3年黑金会员,208km,,前置前驱,1.5T 156马力 L4 ,插电混动,自动,2025-3,16.83,22.78万,2025-02-04,43kwh,0.62小时,6小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-8,腾势D9 2022款 DM-i 970 四驱旗舰型,0.99万公里／2023-08／合肥／2年黑金会员,145km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,1.5T 139马力 L4 ,插电混动,自动,2025-8,29.80,48.39万,2025-03-10,40kwh,0.42小时,-小时,0次（以车辆登记证为准）,白色,,-
2025-07,哈弗枭龙MAX 2023款 1.5L Hi4 105 四驱领航版,1.58万公里／2023-07／合肥／6年黑金会员,83km,,前置四驱,1.5L 116马力 L4 ,插电混动,自动,2025-07,9.49,18.43万,2025-03-06,19kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-07,别克GL8新能源 2024款  陆尊 奢享版 7座,0.03万公里／2024-07／合肥／13年黄金会员,138km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,1.5T 180马力 L4 ,插电混动,自动,2025-07,36.80,45.58万,2025-03-06,24kwh,-小时,-小时,1次（以车辆登记证为准）,白色,,-
2025-09,长安UNI-V 智电iDD 2023款  智电iDD 1.5T 113km智趣型（飞快版）,2.1万公里／2023-09／合肥／4年会员,100km,车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,1.5T 170马力 L4 ,插电混动,自动,2025-09,8.68,16.49万,2025-02-25,18kwh,0.5小时,2.6小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
2026-1,腾势D9 2022款 DM-i 970 四驱旗舰型,1.6万公里／2024-01／合肥／12年黑金会员,145km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,1.5T 139马力 L4 ,插电混动,自动,2026-1,30.30,48.39万,2025-03-13,40kwh,0.42小时,-小时,0次（以车辆登记证为准）,白色,,-
