annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2026-11,极狐考拉S 2024款 AIR,0.52万公里／2024-11／南京／2年会员,500km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,前置前驱,纯电动 163马力 ,纯电动,自动,2025-11,8.65,11.92万,2025-03-04,59kwh,0.43小时,10.5小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-6,阿维塔11 2022款 长续航双电机版 5座,2.94万公里／2023-06／南京／2年黑金会员,555km,,双电机四驱,纯电动 578马力 ,纯电动,自动,2025-6,18.93,37.98万,2025-02-24,90kwh,0.25小时,10.5小时,0次（以车辆登记证为准）,其它,中大型SUV,-
2026-12,AION Y 2023款 Plus 510 乐享版,0.5万公里／2024-12／南京／14年黄金会员,510km,ISOFIX儿童座椅接口/倒车影像/全景摄像头/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-12,8.90,13.22万,2025-03-11,62kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2025-01,Model Y 2023款 长续航全轮驱动版,2.68万公里／2024-01／南京／2年会员,688km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 450马力 ,纯电动,自动,2024-12,21.77,32.55万,2025-03-04,78kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2029-7,问界M5 2022款 增程后驱标准版,2.41万公里／2022-07／南京／1年黑金会员,150km,,后置后驱,增程式 125马力 ,增程式,自动,2024-7,12.43,28.20万,2025-02-18,40kwh,-小时,-小时,1次（以车辆登记证为准）,绿色,中型SUV,-
2030-06,蔚来ET5T 2024款 75kWh Touring,0.91万公里／2024-06／南京／2年会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-06,16.70,32.35万,2025-03-08,75kwh,0.5小时,-小时,2次（以车辆登记证为准）,银/灰色,中型车,-
2025-12,智界S7 2024款 Max RS 四驱性能版,1.46万公里／2023-12／南京／2年会员,630km,ISOFIX儿童座椅接口/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口/自动驻车/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助,双电机四驱,纯电动 496马力 ,纯电动,自动,2025-12,22.98,35.80万,2025-03-05,82kwh,0.25小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-10,问界M5 2022款 增程后驱标准版,3.9万公里／2022-10／南京／11年黄金会员,150km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,增程式 125马力 ,增程式,自动,2025-10,12.88,28.20万,2025-03-12,40kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2027-02,小米SU7 2024款 700km 后驱长续航智驾版,0.01万公里／2025-02／南京／2年会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-02,23.15,23.44万,2025-03-08,74kwh,0.42小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2030-07,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,2.38万公里／2024-07／南京／2年会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-07,29.94,32.55万,2025-03-11,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2025-04,宝马5系新能源 2018款 530Le 豪华套装,13万公里／2018-04／南京／10年黄金会员,61km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/后排出风口,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2025-04,13.88,53.94万,2025-03-05,13kwh,-小时,4小时,2次（以车辆登记证为准）,黑色,中大型车,-
2026-06,蔚来EC6 2024款 75kWh,1万公里／2024-06／南京／7年会员,505km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-06,26.88,38.86万,2025-03-08,75kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2029-9,Model 3 2023款 后轮驱动版,1.35万公里／2024-03／南京／1年黑金会员,606km,,后置后驱,纯电动 264马力 ,纯电动,自动,2025-3,20.43,25.17万,2025-02-09,60kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型车,-
2027-03,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,0.01万公里／2025-03／南京／5年黄金会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-03,31.49,32.55万,2025-03-03,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2026-11,Cayenne新能源 2020款 Cayenne E-Hybrid 2.0T,5.9万公里／2020-11／南京／4年钻石会员,51km,胎压监测装置/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/蓝牙/车载电话/车联网/后排出风口,前置四驱,2.0T 252马力 L4 ,插电混动,自动,2025-11,48.80,100.19万,2025-02-16,14kwh,,,0次（以车辆登记证为准）,黑色,中大型SUV,-
2025-11,海豹 2023款 DM-i 1.5L 121km 尊贵型,0.22万公里／2023-11／南京／10年钻石会员,100km,,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2025-11,10.98,20.28万,2025-02-21,18kwh,-小时,-小时,1次（以车辆登记证为准）,红/紫色,中型车,-
2026-02,豹5 2023款 领航版,1.96万公里／2024-02／南京／9年钻石会员,125km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/中央差速器锁止/无钥匙启动系统/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置四驱,1.5T 194马力 L4 ,插电混动,自动,2025-02,19.38,28.20万,2025-02-26,32kwh,0.27小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-11,极狐 阿尔法T5(ARCFOX αT5) 2025款 520 MAX,1万公里／2024-11／南京／1年会员,520km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘加热/HUD抬头数字显示/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 252马力 ,纯电动,自动,2025-11,10.88,15.61万,2025-03-10,65kwh,0.38小时,11.3小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-03,Model Y 2022款 后轮驱动版,2.1万公里／2023-03／南京／4年黄金会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-03,18.28,34.40万,2024-11-13,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-12,宝骏云海 2024款 500km 纯电版,0.03万公里／2024-12／南京／9年会员,500km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-12,11.38,13.44万,2025-02-16,57kwh,0.33小时,9小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
已过期,极狐 阿尔法T5(ARCFOX αT5) 2024款 520 PRO,0.01万公里／未上牌／南京／9年会员,520km,ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 252马力 ,纯电动,自动,已过期,13.50,17.78万,2024-12-23,65kwh,0.38小时,5.6小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-04,ID.4 CROZZ 2022款 长续航Lite PRO版,2万公里／2023-04／南京／6年黄金会员,600km,,后置后驱,纯电动 204马力 ,纯电动,自动,2025-04,13.58,27.72万,2024-11-19,85kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2025-06,Model Y 2022款 改款 长续航全轮驱动版,4.4万公里／2023-06／南京／4年黄金会员,660km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 450马力 ,纯电动,自动,2025-06,19.58,32.55万,2025-03-10,78kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-3,Model Y 2022款 后轮驱动版,6.9万公里／2022-03／南京／14年黄金会员,545km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/倒车影像/全景摄像头/自动驻车/自动泊车入位/定速巡航/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口/自适应巡航,后置后驱,纯电动 264马力 ,纯电动,自动,2025-3,16.20,34.40万,2024-10-29,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
已过期,海豚 2024款 荣耀版 420km 时尚版,0.01万公里／未上牌／南京／9年会员,420km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,已过期,10.00,13.00万,2024-12-23,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,小型车,-
2025-08,深蓝S07 2023款 200Max增程版,4万公里／2023-08／南京／11年会员,200km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,增程式 95马力 ,增程式,自动,2025-08,10.88,18.44万,2025-01-05,32kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-1,星愿 2025款 UP 410km 探索版,0.72万公里／2025-01／南京／2年黑金会员,410km,,后置后驱,纯电动 116马力 ,纯电动,自动,2026-1,8.00,9.53万,2025-03-08,40kwh,0.35小时,-小时,0次（以车辆登记证为准）,其它,小型车,-
2026-11,蔚来ET5 2022款 75kWh,2.9万公里／2022-11／南京／4年黄金会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-11,,已降1000元,2025-03-10,75kwh,0.5小时,-小时,0次（以车辆登记证为准）,蓝色,中型车,-
2026-03,蔚来ES6 2020款 420KM 运动版,7.5万公里／2022-03／南京／5年黄金会员,420km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-03,17.98,38.86万,2025-03-10,70kwh,0.7小时,10小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
已过期,昊铂HT 2024款 670特高压激光雷达版,0.01万公里／未上牌／南京／9年会员,672km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 340马力 ,纯电动,自动,已过期,21.30,27.13万,2024-12-23,80kwh,0.25小时,13.4小时,0次（以车辆登记证为准）,香槟/棕色,中大型SUV,-
2025-09,理想ONE 2021款 增程6座版,5.2万公里／2021-09／南京／5年会员,148km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 131马力 ,增程式,自动,2025-09,15.60,37.97万,2024-12-24,41kwh,0.5小时,6小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-12,星愿 2025款 UP 410km 探索版,0.03万公里／2024-12／南京／9年会员,410km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级,后置后驱,纯电动 116马力 ,纯电动,自动,2025-12,7.88,9.53万,2025-02-16,40kwh,0.35小时,-小时,0次（以车辆登记证为准）,银/灰色,小型车,-
2026-02,理想ONE 2021款 增程6座版,3.01万公里／2022-02／南京／4年黄金会员,148km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 131马力 ,增程式,自动,2025-02,17.38,37.97万,2025-02-18,41kwh,0.5小时,6小时,0次（以车辆登记证为准）,绿色,中大型SUV,-
